County,Year,Month-Year,Pack,State Bottle Cost,State Bottle Retail,Bottles Sold Per Capita,Alcohol Expense Per Capita,Volume Sold (Gallons) Per Capita,Category Name_100 PROOF VODKA,Category Name_AMERICAN ALCOHOL,Category Name_AMERICAN AMARETTO,Category Name_AMERICAN COCKTAILS,Category Name_AMERICAN DRY GINS,Category Name_AMERICAN GRAPE BRANDIES,Category Name_AMERICAN SLOE GINS,Category Name_APPLE SCHNAPPS,Category Name_APRICOT BRANDIES,Category Name_BARBADOS RUM,Category Name_BLACKBERRY BRANDIES,Category Name_BLENDED WHISKIES,Category Name_BOTTLED IN BOND BOURBON,Category Name_BUTTERSCOTCH SCHNAPPS,Category Name_CANADIAN WHISKIES,Category Name_CHERRY BRANDIES,Category Name_CINNAMON SCHNAPPS,Category Name_COFFEE LIQUEURS,Category Name_CREAM LIQUEURS,Category Name_DARK CREME DE CACAO,Category Name_DECANTERS & SPECIALTY PACKAGES,Category Name_DISTILLED SPIRITS SPECIALTY,Category Name_FLAVORED GINS,Category Name_FLAVORED RUM,Category Name_GRAPE SCHNAPPS,Category Name_GREEN CREME DE MENTHE,Category Name_IMPORTED AMARETTO,Category Name_IMPORTED DRY GINS,Category Name_IMPORTED GRAPE BRANDIES,Category Name_IMPORTED SCHNAPPS,Category Name_IMPORTED VODKA,Category Name_IMPORTED VODKA - MISC,Category Name_IRISH WHISKIES,Category Name_JAMAICA RUM,Category Name_MISC. AMERICAN CORDIALS & LIQUEURS,Category Name_MISC. IMPORTED CORDIALS & LIQUEURS,Category Name_MISCELLANEOUS SCHNAPPS,Category Name_OTHER PROOF VODKA,Category Name_PEACH SCHNAPPS,Category Name_PEPPERMINT SCHNAPPS,Category Name_PUERTO RICO & VIRGIN ISLANDS RUM,Category Name_RASPBERRY SCHNAPPS,Category Name_SCOTCH WHISKIES,Category Name_SINGLE MALT SCOTCH,Category Name_SPEARMINT SCHNAPPS,Category Name_SPICED RUM,Category Name_STRAIGHT BOURBON WHISKIES,Category Name_STRAIGHT RYE WHISKIES,Category Name_TENNESSEE WHISKIES,Category Name_TEQUILA,Category Name_TRIPLE SEC,Category Name_VODKA 80 PROOF,Category Name_VODKA FLAVORED,Category Name_WATERMELON SCHNAPPS,Category Name_WHISKEY LIQUEUR,Category Name_WHITE CREME DE CACAO,"Vendor Name_Bacardi U.S.A., Inc.",Vendor Name_Brown-Forman Corporation,Vendor Name_Campari(skyy),"Vendor Name_Cedar Ridge Vineyards,LLC","Vendor Name_Charles Jacquin Et. Cie., Inc.",Vendor Name_Charles Jacquin/Independent Spirits,"Vendor Name_Constellation Wine Company, Inc.",Vendor Name_Dehner Distillery,Vendor Name_Diageo Americas,Vendor Name_Disaronno International LLC,Vendor Name_E AND J GALLO WINERY,Vendor Name_Fifth Generation Inc.,Vendor Name_Gemini Spirits,Vendor Name_Heaven Hill Brands,"Vendor Name_Hood River Distillers, Inc.",Vendor Name_Iowa Distilling Company,Vendor Name_Jim Beam Brands,Vendor Name_Laird And Company,Vendor Name_Luxco-St Louis,Vendor Name_MHW Ltd,"Vendor Name_Mango Bottling, Inc.",Vendor Name_Mccormick Distilling Company,Vendor Name_Mississippi River Distilling Co.,"Vendor Name_Moet Hennessy USA, Inc.",Vendor Name_Pernod Ricard USA/Austin Nichols,Vendor Name_Phillips Beverage Company,Vendor Name_Piedmont Distillers,Vendor Name_Prestige Wine and Spirits Group,Vendor Name_Proximo,Vendor Name_REMY COINTREAU USA         .,"Vendor Name_Sazerac Co., Inc.",Vendor Name_Sazerac North America,Vendor Name_Shaw Ross International Importers LL,Vendor Name_Sidney Frank Importing Co.,Vendor Name_Stoli Group,Vendor Name_The Patron Spirits Company,"Vendor Name_WILLIAM GRANT AND SONS, INC.",Vendor Name_Western Spirits Beverage Co. LLC,Vendor Name_Wilson Daniels Ltd.,Population,Income Per Capita
Franklin,2013,08-2013,12,4.13,6.2,0.0022841914913866944,0.014161987246597507,0.0006034072523079852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10507,51155
Franklin,2013,09-2013,6,28.5,42.75,0.0005710478728466736,0.024412296564195298,0.00011325782811459026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10507,51155
Franklin,2012,06-2012,12,6.34,9.52,0.00028546959748786756,0.002717670568084499,5.6142354172613945e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10509,48730
Franklin,2015,08-2015,12,5.42,8.13,0.00019381723035177828,0.0015757340827599576,5.1361566043221245e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10319,50076
Franklin,2015,09-2015,6,7.84,11.76,0.0011629033821106696,0.013675743773621475,0.0005378428142261847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10319,50076
Greene,2015,05-2015,12,3.37,5.06,0.0013416815742397137,0.006788908765652951,0.0002661001788908766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944,45393
Greene,2012,08-2012,12,3.36,5.03,0.00010892059688487092,0.0005478706023309008,2.1784119376974187e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9181,47473
Greene,2014,08-2014,12,9.65,14.48,0.000657606313020605,0.00952213941253836,0.00013042525208241997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9124,48116
Grundy,2014,06-2014,12,11.5,17.25,0.00016142050040355126,0.002784503631961259,2.0984665052461663e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12390,48095
Grundy,2013,08-2013,12,11.49,17.24,0.0002430921319179969,0.004190908354266267,4.780811927720606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12341,49928
Grundy,2013,12-2013,12,7.62,11.43,0.0002430921319179969,0.0027785430678227046,6.401426140507253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12341,49928
Guthrie,2015,05-2015,6,12.99,19.49,0.000563433186214668,0.01098131279932388,0.0002601183209691051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649,50446
Hamilton,2014,02-2014,12,10.0,14.99,0.0001971479266609713,0.0029552474206479594,5.1915620687389107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15217,50618
Hamilton,2014,06-2014,6,17.75,26.62,0.0003942958533219426,0.010496155615430111,0.00018203325228363014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15217,50618
Hamilton,2013,03-2013,12,6.5,9.74,0.00026070520758652156,0.00253926872189272,5.1489278498338006e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15343,48274
Hamilton,2013,07-2013,12,7.41,11.12,0.00019552890568989116,0.0021742814312715898,1.9552890568989114e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15343,48274
Hamilton,2012,04-2012,24,6.06,9.09,0.00039161934599569217,0.003559819855100842,3.8509235689576396e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,44938
Hamilton,2012,08-2012,6,16.0,23.99,0.00039161934599569217,0.009394948110436655,0.00018079759806801122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,44938
Hamilton,2012,10-2012,12,3.73,5.59,6.526989099928203e-05,0.00036485869068598656,8.485085829906665e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,44938
Hamilton,2012,12-2012,12,4.0,6.0,0.00019580967299784609,0.0011748580379870766,3.8509235689576396e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,44938
Hancock,2015,06-2015,6,11.33,17.0,0.000544069640914037,0.009249183895538629,0.00025117881755531377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11028,51743
Hancock,2014,07-2014,12,14.75,22.13,0.0010869565217391304,0.024054347826086956,0.00021557971014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11040,50657
Hardin,2015,01-2015,6,10.45,15.68,0.0020865936358894104,0.03271778821074596,0.0009644699472555497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17253,47832
Hardin,2015,06-2015,12,8.25,12.38,0.0006955312119631368,0.008610676404103634,0.00013794702370602214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17253,47832
Hardin,2013,05-2013,12,8.66,12.99,0.0006901311249137336,0.0089648033126294,0.00013687600644122382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17388,48078
Hardin,2014,10-2014,12,5.48,8.22,0.0006923609508423724,0.005691207015924302,0.00013731825525040386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17332,48313
Hardin,2012,11-2012,6,13.31,19.97,0.0001728210150354283,0.003451235670257503,8.007373696641512e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17359,48536
Harrison,2015,04-2015,12,7.28,10.92,0.0002121790791427965,0.0023169955442393377,5.587382417426975e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14139,43698
Harrison,2015,07-2015,6,20.99,31.49,0.00014145271942853102,0.004454346134804442,6.506825093712426e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14139,43698
Harrison,2015,11-2015,6,18.09,27.14,0.000424358158285593,0.011517080415870995,8.416436805997595e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14139,43698
Harrison,2013,09-2013,12,3.75,5.62,0.0003482621717629031,0.0019572334053075155,9.194121334540642e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14357,43761
Henry,2013,02-2013,6,8.92,13.38,0.00029968533040307675,0.004009789720793167,0.0001383547275360871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20021,37425
Henry,2013,10-2013,6,17.6,26.4,0.00029968533040307675,0.007911692722641228,5.9437590529943556e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20021,37425
Henry,2014,03-2014,6,12.08,18.12,0.015125541998588283,0.27407482101441966,0.006992538065947363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19834,38084
Henry,2014,09-2014,6,6.63,9.95,5.041847332862761e-05,0.0005016638096198446,6.554401532721589e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19834,38084
Henry,2015,06-2015,6,16.49,24.74,0.00030237363301920074,0.007480723680895026,0.00013959582724386435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19843,38638
Howard,2015,04-2015,12,4.75,7.13,0.00021475357027810586,0.001531192956082895,4.295071405562118e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9313,47343
Howard,2015,08-2015,6,10.5,15.75,0.0006442607108343176,0.010147106195640503,0.00029743369483517664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9313,47343
Howard,2015,09-2015,12,8.0,12.0,0.0012885214216686353,0.015462257060023623,0.0003403844088907978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9313,47343
Howard,2013,07-2013,12,5.17,7.75,0.0012713211145248438,0.009852738637567538,0.00033584066108697955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9439,44408
Humboldt,2013,10-2013,24,3.07,4.6,0.0006200268678309394,0.002852123592022321,6.0969308670042365e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9677,46735
Ida,2014,02-2014,12,7.11,10.66,0.00043035432506096684,0.004587577105149907,0.00011332663893272128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6971,47120
Ida,2012,03-2012,12,6.21,9.32,0.0017035775127768314,0.01587734241908007,0.0004500283929585463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7044,46802
Ida,2013,08-2013,12,7.62,11.43,0.00042408821034775233,0.004847328244274809,0.00011167656205824145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7074,47114
Iowa,2013,01-2013,12,11.0,16.49,0.0007370554634236226,0.012154044591855536,0.0001461826669123518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16281,48704
Iowa,2013,04-2013,12,6.3,9.45,0.00018426386585590566,0.0017412935323383085,3.623856028499478e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16281,48704
Iowa,2013,07-2013,6,8.49,12.74,0.0003685277317118113,0.004695043302008476,0.00017013696947361956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16281,48704
Iowa,2012,06-2012,24,4.5,6.75,0.0014833127317676143,0.010012360939431397,0.00014709517923362176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16180,47635
